"","PTT.BK","KTC.BK","CPALL.BK","MINT.BK","SCB.BK","KBANK.BK","CPN.BK","AOT.BK"
"2016-02-24",25.799999,8.275,42.5,36,141,173,46,41
"2016-02-25",26.1,8.35,44,35.75,138,171.5,46.5,39.5
"2016-02-26",26.4,8.25,44.5,36,140,173,46.5,40
"2016-02-29",26,8.3,43.25,36,138.5,170.5,46.5,39.900002
"2016-03-01",26.799999,8.2,44.75,36,139.5,172.5,48.75,40.400002
"2016-03-02",27.299999,8.1,46.25,36,142.5,177,48,41.200001
"2016-03-03",27.200001,8.05,47.75,36,143,178,50,42.200001
"2016-03-04",27.700001,7.9,47.5,36,143,181,48.75,42.200001
"2016-03-07",28.6,8.05,47,36.25,143.5,182.5,49,42.200001
"2016-03-08",28.1,7.95,45.75,36,143,182.5,48.5,40.400002
"2016-03-09",28.1,8.025,46.5,36,144,181.5,49,41.200001
"2016-03-10",27.5,8.075,45.25,35.5,140,177.5,48.25,40.599998
"2016-03-11",28.1,8.1,46,36.25,142,180.5,49.5,41.200001
"2016-03-14",27.6,8.35,46.25,36.25,144,184.5,48.5,41.599998
"2016-03-15",27,8.45,45.5,35.75,143,182,48.75,41.200001
"2016-03-16",27.1,8.4,44.25,35.25,140,173,49.25,40.200001
"2016-03-17",27.799999,8.525,45.25,35,141.5,171.5,48.75,40.200001
"2016-03-18",28.200001,8.45,45.25,34,141.5,173.5,48.25,40.599998
"2016-03-21",28.700001,8.425,45.5,35,143.5,175,48.5,40.400002
"2016-03-22",28.799999,8.175,44.75,35.25,144,174.5,48,39.400002
"2016-03-23",29.1,8.35,46,35.5,146.5,178,49.5,39.700001
"2016-03-24",28.5,8.375,45.5,35.75,144.5,175.5,51,40
"2016-03-25",28.299999,8.35,44.5,35,142.5,173.5,51,39.599998
"2016-03-28",28.4,8.325,44.75,35,138,169,51.25,39.700001
"2016-03-29",28.4,8.4,44,36.25,137.5,169,51.25,39.299999
"2016-03-30",28.700001,8.6,45.75,36.75,140,173,51.5,39.900002
"2016-03-31",28,8.7,45.75,37,141,173,51.5,40.200001
"2016-04-01",27.799999,8.6,45.75,36.75,139,169,52.25,39.599998
"2016-04-04",28,8.675,45.75,38,138.5,168,53,39.099998
"2016-04-05",27.5,8.675,44.75,37.25,131,160,52.25,38.799999
"2016-04-07",27.200001,8.8,44.5,36.75,128,156.5,51.5,37.599998
"2016-04-08",28,8.85,44.5,36.25,130,158,52.25,39
"2016-04-11",28.4,8.8,43.75,36.75,132.5,159.5,51.75,38.700001
"2016-04-12",28.6,8.775,44.25,38.25,134.5,159.5,53,39.299999
"2016-04-18",28.799999,8.575,45.25,39,133.5,162.5,54,39.700001
"2016-04-19",29.799999,8.625,46,39.5,133.5,162,54.25,40.400002
"2016-04-20",30.299999,8.625,46,39,133,161,55,40.400002
"2016-04-21",31.299999,8.975,46.25,38.5,135,166,54.75,40.200001
"2016-04-22",31,9,46,38,131,162,53.5,40.599998
"2016-04-25",30.299999,8.95,46,39,132,162,54.75,40.599998
"2016-04-26",30.200001,9.425,46,38.5,133.5,163.5,55.75,40.599998
"2016-04-27",30.299999,9.25,46.25,37.5,132,162,54.5,40.200001
"2016-04-28",30.299999,9.125,45.5,37,131,162,53.25,39.299999
"2016-04-29",30.4,9.225,45.75,37.25,133.5,166,52.75,39.200001
"2016-05-03",29.700001,9.2,46,36,131.5,165,54,39.5
"2016-05-04",29.299999,9.125,46.5,36.75,132,163,53,39.400002
"2016-05-09",29.9,9.1,47,37.75,130,163,55,39.599998
"2016-05-10",29.4,9.15,48.25,38,129,161,54.5,39.099998
"2016-05-11",29.200001,9.25,47.25,38.5,126,158,54,38.799999
"2016-05-12",30.5,9.275,48,38,127,159.5,55.25,39.599998
"2016-05-13",30,9.275,48,39,125,159,55.75,39.599998
"2016-05-16",30.700001,9.35,49,38.75,125.5,160,56,39.099998
"2016-05-17",31.200001,9.2,49,38,128,163.5,56.5,39.5
"2016-05-18",31.1,9.35,49,38.5,126,162,55,39.299999
"2016-05-19",30.299999,9.225,48,38.25,125,159,54.25,39.299999
"2016-05-23",29.9,9.175,48,38.75,124.5,161.5,54.5,39.599998
"2016-05-24",29.5,9.125,47.75,39,125,161.5,54.5,39.400002
"2016-05-25",30,9.125,48.25,39,128,164,54.75,39.599998
"2016-05-26",30.5,9,47.75,39,128,166,54.5,39.299999
"2016-05-27",30.700001,9.075,48,39.75,129.5,168,56.75,39.299999
"2016-05-30",31,8.875,49,40,132.5,173,57,39.299999
"2016-05-31",30.1,8.875,49.75,39.25,134,174,57.75,39.599998
"2016-06-01",29.9,9.025,49,38.75,137,173,57.25,39
"2016-06-02",30.5,8.925,49,39,137,173,57.25,38.700001
"2016-06-03",30.6,8.975,49.5,39.5,139,175.5,57.5,39
"2016-06-06",30.799999,8.85,49.25,40.5,140.5,176,58,38.700001
"2016-06-07",30.9,8.925,50,41.5,143,176.5,57.25,38.700001
"2016-06-08",31.700001,8.975,49.75,40.5,141,173.5,57.5,38.900002
"2016-06-09",31.9,9.1,48.5,40,137.5,170.5,56.75,38.599998
"2016-06-10",31.700001,9.075,48.25,39.25,136,169.5,56.25,38.700001
"2016-06-13",31.6,9.075,47.5,38.75,134,165.5,55.5,38.599998
"2016-06-14",31.700001,9.1,47.75,38.75,136,167,55.5,38.700001
"2016-06-15",31.9,9.175,48.25,38.75,135,167.5,57.5,39
"2016-06-16",31.299999,9.1,48,37.75,132,162.5,56,38.400002
"2016-06-17",31.700001,9.1,48.5,37.75,134,163,57.5,38.5
"2016-06-20",31.799999,8.95,48,39.25,134.5,161,58,38.5
"2016-06-21",31.9,9.125,49,40,133,164,59.75,38.599998
"2016-06-22",32,9.25,48.25,39.5,131.5,164,57.5,38.900002
"2016-06-23",32.400002,9.2,49.25,40,135,169,59,39.200001
"2016-06-24",30.799999,9.175,49,38.5,132,166,58.25,38.299999
"2016-06-27",30.9,9.5,49,38.75,133.5,167,59.5,38.799999
"2016-06-28",31.200001,9.65,49.25,39.25,136,169.5,58.75,38.900002
"2016-06-29",31.200001,9.7,49.5,39,139.5,174.5,58.75,38.700001
"2016-06-30",31.299999,9.925,50.25,40.25,139,170,59.75,39
"2016-07-04",31.4,9.925,51.75,40.25,144,177.5,59,39.099998
"2016-07-05",31.200001,9.7,51.25,39.25,144,179.5,58.25,39.200001
"2016-07-06",31,9.875,51.25,39.5,142,177.5,58.5,38.700001
"2016-07-07",31.4,9.8,51.5,39.25,145,177,58.5,38.5
"2016-07-08",31.200001,9.75,53,40.5,145,175,58.25,38.5
"2016-07-11",30.9,10,51.75,40.25,148.5,178.5,58.5,38.5
"2016-07-12",31.299999,10.65,52,41.5,148.5,178.5,58.75,38.400002
"2016-07-13",31.5,11,52.5,41.5,149.5,177,59,38.400002
"2016-07-14",32.400002,11.1,52,43,151,178.5,59.75,38.299999
"2016-07-15",32.700001,11.5,51.75,41.75,151,180,58.75,38.299999
"2016-07-20",33.700001,11.6,50.75,42.25,153.5,182,59.5,39.099998
"2016-07-21",33.599998,11.4,51,42,149.5,182,58.75,39.299999
"2016-07-22",34.200001,11.8,51.5,42,150.5,179,58.5,39.299999
"2016-07-25",33.900002,11.8,52.25,41.5,152,181,57.75,39.700001
"2016-07-26",32.900002,12.15,52,41,151,179.5,58,39.400002
"2016-07-27",33,12.4,52.5,41.5,152.5,184,57.75,39.700001
"2016-07-28",33.400002,12.2,52,41,159.5,195,58.25,39.599998
"2016-07-29",33,12.25,51.75,40.75,158.5,197.5,57.5,39.5
"2016-08-01",32.700001,11.6,52.5,40.5,160,195,55,39.599998
"2016-08-02",31.9,11.4,52.25,40.75,155,191,55.75,39.200001
"2016-08-03",32.099998,11.75,52,41,157,193,55.75,39.200001
"2016-08-04",33.200001,12.1,52,40.75,154.5,189,56,39
"2016-08-05",33.5,12.2,52,41,156.5,190.5,56.25,39.5
"2016-08-08",33.700001,12.2,53.25,41,163.5,200,56.5,41.200001
"2016-08-09",33.799999,12.1,53.25,40.5,164.5,201,57,41.599998
"2016-08-10",33.700001,11.7,54.75,41.75,164.5,200,56.75,41.599998
"2016-08-11",33.799999,11.8,59.25,41.5,162.5,199.5,56.5,42
"2016-08-15",34.400002,11.6,59.25,39.75,160.5,200,55.5,41
"2016-08-16",34.400002,11.65,60.25,39.25,158,197.5,55.5,40.799999
"2016-08-17",34.200001,12.25,59.75,39.5,157.5,194.5,55.25,40.200001
"2016-08-18",34.700001,13,60.25,39.5,160,197,56,40.400002
"2016-08-19",34.900002,12.95,60.25,40,157.5,195,56.25,39.700001
"2016-08-22",35,12.6,60.5,39.5,158,197,58,40.200001
"2016-08-23",34.5,13.1,59.75,40,157,196,59.25,40.599998
"2016-08-24",34.700001,13.2,60.75,39.75,158.5,198,59.75,40.599998
"2016-08-25",34.599998,13.4,62.25,40.75,157,195,59.5,41.200001
"2016-08-26",35.099998,13.45,62,41.5,160.5,198,60.5,40.599998
"2016-08-29",35.200001,13.85,61.75,41.5,160,197.5,60,40.599998
"2016-08-30",35.400002,13.65,61.25,41.25,160.5,198,59.75,40
"2016-08-31",34.900002,13.9,62.25,41.25,160,197.5,60.25,40.200001
"2016-09-01",34.5,14,61.75,40.75,160.5,199,60.75,39.700001
"2016-09-02",33.5,13.8,61.75,39.75,155.5,193,58.25,40.200001
"2016-09-05",33.299999,13.4,60.5,39,150.5,189,57.75,39.5
"2016-09-06",33.299999,13.5,60.5,38.75,148.5,189,58,39.700001
"2016-09-07",33.299999,13.6,60.5,38.75,149.5,190,57.5,40
"2016-09-08",33.299999,13.2,59.25,38,147.5,188,57,39.5
"2016-09-09",32.5,13.05,57.5,38,145.5,185.5,55.75,39.700001
"2016-09-12",31.1,12.45,56.75,36.75,143.5,180,53.5,39
"2016-09-13",32.299999,12.9,58.75,37.5,152,186,55.5,39.5
"2016-09-14",32.099998,13,58.75,37.75,154,189,55.75,39.799999
"2016-09-15",31.9,13.15,59.5,38.5,151.5,188,56.5,39.700001
"2016-09-16",32.599998,13.1,58.5,38.5,153.5,187.5,57.5,40.200001
"2016-09-19",32.900002,13.5,60.25,39,152.5,188,58.75,40.200001
"2016-09-20",32.599998,13.15,60,39,150.5,185.5,57,39.5
"2016-09-21",33.299999,13.3,59.75,39.5,152,188.5,57.5,40
"2016-09-22",33.700001,13.55,61.75,39.5,154,191,58.75,40.400002
"2016-09-23",33.299999,13.8,61.5,39.5,152.5,187.5,58,39.700001
"2016-09-26",33.099998,14,61.5,39,151,189,58.25,39.700001
"2016-09-27",33.099998,14,61.5,38.75,150.5,188,59,39.900002
"2016-09-28",32.900002,14.2,60.75,38.5,150,186.5,57.5,39.900002
"2016-09-29",34.200001,14.5,61.25,38.5,149.5,189,58,39.700001
"2016-09-30",33.900002,14.75,61.5,39,148,187.5,58.25,39.900002
"2016-10-03",34.700001,14.6,61,39.25,149.5,188,58,39.799999
"2016-10-04",34.599998,14.7,62.25,39.5,152,195,59,39.799999
"2016-10-05",34.700001,14.4,62.5,40,151,193,58.25,39.599998
"2016-10-06",34.700001,14.25,63.75,40.5,151.5,194,57.25,39.599998
"2016-10-07",34.5,14.35,64,40.75,151,192,57.5,39.299999
"2016-10-10",33.5,13.8,61.5,39.25,145,185.5,55.75,39
"2016-10-11",33.700001,13.35,59.75,38.25,143,185,54.25,38
"2016-10-12",33.700001,13.35,59,36.5,140,182,51.75,35.599998
"2016-10-13",33.799999,13.2,61.75,37.25,142,187,53.25,36.200001
"2016-10-14",35.299999,13.9,61.25,39,149,189.5,57.25,39.400002
"2016-10-17",35.200001,14,61,38.75,147,179.5,56.25,39.099998
"2016-10-18",35.5,14,60.5,38.75,146,176,56.5,38.5
"2016-10-19",35.400002,14.3,60.75,38,144.5,176.5,56,38.200001
"2016-10-20",35.700001,14.5,60.75,38,146,178.5,55.25,38.200001
"2016-10-21",35.200001,15.2,61.5,38.5,146,176.5,56.75,38.5
"2016-10-25",35.400002,15,62.75,38.5,145.5,175,56.5,38.5
"2016-10-26",34.700001,14.9,61.75,38.5,144,172,55.75,38.200001
"2016-10-27",35.099998,14.95,61,38.5,144.5,173,56,38.299999
"2016-10-28",34.900002,14.8,61.5,38.25,144,172,56,38.299999
"2016-10-31",34.599998,15,60.75,38.5,143.5,172,55.75,38.099998
"2016-11-01",34.599998,14.95,61.5,37.75,143,170.5,55.25,38
"2016-11-02",34.200001,14.85,61.25,37,144,170,55,37.799999
"2016-11-03",34,14.9,60.5,36.75,142.5,167,54,37.200001
"2016-11-04",33.700001,14.85,60.75,36.5,140,166.5,54.25,36.700001
"2016-11-07",34.599998,15,61.5,36.25,143.5,170,54.25,37.799999
"2016-11-08",34.900002,14.9,61.5,37.25,145.5,171.5,55,37.700001
"2016-11-09",34.5,14.85,62,37.75,144,170.5,54.75,37.299999
"2016-11-10",34.099998,14.6,63,37.25,146,172,56.5,37.400002
"2016-11-11",33.5,14.1,61.5,36.5,141.5,169.5,55.5,36.900002
"2016-11-14",32.700001,13.9,60.5,35,138,168,54,36
"2016-11-15",33.700001,14.4,60.25,35,141.5,168,54,36.5
"2016-11-16",33.700001,13.8,61,35,140,166.5,54.25,36
"2016-11-17",34,13.7,60.5,34.5,144,170,54,36
"2016-11-18",34.400002,13.8,60.5,34,144,170,53,35.599998
"2016-11-21",34.099998,14.4,61,34.75,142.5,170,53.75,36.299999
"2016-11-22",34.400002,14.3,60.25,35,143.5,170,54.75,36.599998
"2016-11-23",35,14.3,60.25,34.75,145,171.5,55.25,37.200001
"2016-11-24",34.900002,14.2,60,34.5,143,169.5,54.25,37.599998
"2016-11-25",34.799999,14.15,60.5,36.25,144.5,171.5,55.25,38.299999
"2016-11-28",34.400002,14.55,60.25,36.25,144.5,170.5,55.5,38.5
"2016-11-29",34.200001,14.45,60.25,35.75,145,169,55,38.900002
"2016-11-30",34.900002,14.6,60.25,37.5,146.5,169.5,56.5,40.200001
"2016-12-01",36.400002,14.45,60.75,36.75,145,170,55.25,40.200001
"2016-12-02",35.599998,14.3,60.25,36.75,145,170,54.5,39.700001
"2016-12-06",36.700001,14.25,60,36.75,146,169,56,39.900002
"2016-12-07",36.5,14.35,60.25,36.25,148,171,56.75,40
"2016-12-08",36.200001,14.35,60.25,36.75,149,174,56.75,39.599998
"2016-12-09",36.900002,14.15,60,36.75,150,174,57.25,39.400002
"2016-12-13",36.799999,13.95,60.25,36.75,149.5,173,57.25,39.599998
"2016-12-14",36.599998,13.6,60.5,36.5,146,171,56.75,39.700001
"2016-12-15",36.200001,13.25,61.5,36,147,170,55.5,39.799999
"2016-12-16",36.299999,13.7,61.75,35,146,170,56.5,39.599998
"2016-12-19",36.5,13.7,62.5,35,147,171,57,39.400002
"2016-12-20",36.400002,13.8,61.75,35,145.5,171,57,39.099998
"2016-12-21",36.299999,13.6,61.75,34.5,145.5,171,56,38.900002
"2016-12-22",36.299999,13.35,61.5,34.25,146,172,55.75,38.900002
"2016-12-23",36.5,13,60.75,34.25,146.5,173,55.25,38.799999
"2016-12-26",36.5,13.3,61.5,34.75,148.5,174,55.25,39.400002
"2016-12-27",36.5,13.65,61.25,34.75,148.5,175,55.25,39.299999
"2016-12-28",36.900002,13.7,61,35.25,149,174.5,55.5,39.400002
"2016-12-29",37.5,13.7,62,35.5,151,176,56.75,39.599998
"2016-12-30",37.200001,13.8,62.5,35.75,152.5,177.5,56.75,39.799999
"2017-01-04",38,13.85,65,36.5,156,182,56.75,39.799999
"2017-01-05",38.700001,13.95,64.75,36.25,156.5,183.5,56.75,39.599998
"2017-01-06",38.900002,14,63.75,36,156.5,183,57,39.400002
"2017-01-09",38.299999,13.8,62,36,156.5,186,56.5,39.400002
"2017-01-10",38.799999,13.55,62,36,157.5,189,56.5,39.299999
"2017-01-11",38.5,14.1,61.5,35.5,157,190.5,55.75,39.099998
"2017-01-12",38.299999,13.95,61.25,35.75,155.5,188.5,56,39.200001
"2017-01-16",38.900002,13.7,61.5,35,155,185.5,55.25,39.400002
"2017-01-17",38.700001,13.6,61,35,155,185,55,39.400002
"2017-01-18",38.5,13.6,60.25,34.75,156,185,55,39.200001
"2017-01-19",38.5,13.7,59.25,34.25,155,182,55.5,39.400002
"2017-01-20",38.599998,13.9,59.5,34,150.5,184,55.25,39.400002
"2017-01-23",38.900002,14.05,59.25,34,150.5,186,55.5,39.299999
"2017-01-24",40.799999,14.05,59.25,34.5,150.5,187,56,39.799999
"2017-01-25",41,14.45,58.75,35,152,191,56.25,39.799999
"2017-01-26",42,14.05,61,35.25,153.5,190,58,40.799999
"2017-01-27",41.799999,14.05,60.75,35.25,152.5,187.5,58,40.599998
"2017-01-30",41.799999,14.2,60.75,34.75,152.5,189,57,40.799999
"2017-01-31",40.400002,14.05,60.5,34.75,151,188.5,56.5,41.400002
"2017-02-01",40.400002,14,60,34.5,152,191,55.75,41.200001
"2017-02-02",40.400002,13.8,59.5,34.75,151,189.5,56,41.599998
"2017-02-03",41,13.9,60,34.25,153,191,56,41.599998
"2017-02-06",41.599998,14.05,61.25,34.5,154.5,195.5,55.75,41.400002
"2017-02-07",41,13.8,60.75,34.75,154,195.5,55.5,41.200001
"2017-02-08",40.799999,13.9,60.5,36,154,195.5,55.75,42
"2017-02-09",39.400002,14,60.25,36,154,198.5,55.75,40.25
"2017-02-10",39.599998,14,60.25,35.25,154,198,55.5,40.5
"2017-02-14",38.599998,14,59.5,35.25,154,194.5,55,39.5
"2017-02-15",39.700001,13.9,60,35.25,153.5,193,54.5,39
"2017-02-16",39.400002,13.85,59.75,34.75,154,195,54.25,39.75
"2017-02-17",39.599998,13.9,60,34.75,154,197.5,54.5,40
"2017-02-20",39.700001,13.75,59.75,34.75,154,197,54.5,40.25
"2017-02-21",39.700001,13.45,60,33.75,152.5,193,54,39.25
"2017-02-22",40.200001,13.3,60.75,34,152.5,193,54,39.75
"2017-02-23",39.799999,13.25,60,33.5,151,190.5,55.75,38.75
"2017-02-24",39.900002,13.2,59.75,34,153,189.5,55.25,38.75
"2017-02-27",40,12.9,60,34.25,152,187.5,54.5,38.75
"2017-02-28",39.700001,13.05,60,34.25,154,191.5,55,38.75
"2017-03-01",39.900002,13.2,60.25,34.5,155,195,56,39
"2017-03-02",39.900002,13.25,60,34.5,155.5,196,55.5,38.75
"2017-03-03",39.599998,13.15,59.75,34.75,155,195,55.75,38.25
"2017-03-06",38.799999,12.9,59.5,34.75,154,192,55.5,38.5
"2017-03-07",38.900002,12.95,58.5,34.5,153,192,56,38.25
"2017-03-08",39.400002,13.1,59,34.5,154.5,192,56.5,39
"2017-03-09",39,13,58.75,34.25,156,190,56.25,39
"2017-03-10",39,13,58.5,34.25,154.5,190,56,38.5
"2017-03-13",39.400002,13,59.25,34.25,155,189,56.5,39
"2017-03-14",39.700001,13,59,34.25,155,190,56.5,38.5
"2017-03-15",39.5,12.95,59,34.25,154,189.5,56.5,38.25
"2017-03-16",39.700001,13.35,58.75,34.75,157,192.5,57,39.25
"2017-03-17",39.599998,13.35,59,34.75,158,193,56.75,38.75
"2017-03-20",40.200001,13.4,59.25,35.25,158,192,56,39
"2017-03-21",40.599998,13.75,59.25,35,159.5,193,56.5,39.25
"2017-03-22",40.599998,13.7,59,35.5,158,190.5,57,39.5
"2017-03-23",40.200001,13.7,59.25,36,159.5,191,57,40
"2017-03-24",40.799999,13.7,59.25,36,160.5,191,56,39.75
"2017-03-27",40.400002,13.7,59,36.25,161.5,191,56.25,39.75
"2017-03-28",40.400002,13.8,59,36.5,162,192,57.25,40.25
"2017-03-29",39.5,13.85,59,36.5,162.5,192.5,57,40
"2017-03-30",39.5,13.85,59.25,36.75,163,191,57,40
"2017-03-31",38.700001,13.6,59,36.75,163,189,56.75,39.25
"2017-04-03",39.200001,13.85,60.5,36.75,163,190.5,56.75,39.25
"2017-04-04",39.200001,13.75,61.25,37,161.5,192.5,57,39.75
"2017-04-05",39,13.8,60.75,37.5,163,193.5,57.75,39.5
"2017-04-07",39.200001,13.6,61.5,37.5,164,193.5,57.5,39.75
"2017-04-10",39.5,13.75,61.75,37.25,163,193.5,57.5,39.25
"2017-04-11",39.400002,13.75,61,37,164.5,195.5,57.5,39.25
"2017-04-12",39.700001,13.8,61.75,37,165,195,58.25,39.75
"2017-04-17",39.299999,13.6,60.5,36.5,163.5,193.5,57.5,39.75
"2017-04-18",39.200001,13.65,60.5,37,163.5,192.5,57.5,40
"2017-04-19",39.299999,13.65,60.75,37.5,160,186,57.75,40.25
"2017-04-20",39.200001,13.85,60.5,37.25,160,188.5,57.75,41.25
"2017-04-21",39,13.4,61.5,36.75,160,189,58,41.25
"2017-04-24",38.900002,13.45,61.75,36.75,155.5,185.5,58,41
"2017-04-25",39,13.35,61.75,37,156,185,57.75,41.25
"2017-04-26",38.799999,13.55,62,37.5,157,185,60.5,41.5
"2017-04-27",38.799999,13.6,61,37.5,156,183.5,60.5,40.75
"2017-04-28",38.900002,13.55,61,37.25,156,185,60,40.25
"2017-05-02",38.900002,13.4,62,37.5,155,187,60,40.5
"2017-05-03",38.900002,13.45,61,37.25,155.5,189,59.5,40.75
"2017-05-04",39,13.35,61.25,37.25,157,193,59.5,41
"2017-05-08",38.900002,13.2,62,37,157.5,192.5,60.25,41.5
"2017-05-09",38.700001,13.15,63.5,37.25,156.5,193,60,41.5
"2017-05-11",38.599998,13,64.5,37.25,156,189.5,60.75,41.75
"2017-05-12",38.099998,12.65,64.5,36.25,154.5,189.5,61.75,41.5
"2017-05-15",38.599998,12.9,64.25,36,152,185,62.25,41.25
"2017-05-16",39.299999,12.85,64.75,36.25,150.5,182.5,62.5,41.25
"2017-05-17",38.900002,13.15,65,35,152,185,64.75,42
"2017-05-18",39.200001,12.9,63.5,34.75,151,185,65.75,42
"2017-05-19",39.299999,13.05,63.5,36.5,152,187,65.5,41.75
"2017-05-22",39.299999,13,62.75,36.75,154.5,190.5,66.25,42
"2017-05-23",39.299999,13.2,63.5,37.5,156,191.5,66,42
"2017-05-24",39.5,13.25,63.5,37.5,155.5,190.5,67,42
"2017-05-25",39.400002,13.35,63.5,37.25,154.5,190,66.75,42.25
"2017-05-26",39.299999,13.25,63,37.5,154.5,190,66.75,42.25
"2017-05-29",39.400002,13.2,63,37.75,154,190.5,66.75,42.75
"2017-05-30",39.200001,13.15,62.75,37.75,155,190.5,66.5,43
"2017-05-31",39.299999,13.15,62.5,37.5,153,187.5,66,42.5
"2017-06-01",39,13,62.25,37,155.5,190,67,44
"2017-06-02",39.099998,13.1,62.5,36.75,156,189,66.75,44.5
"2017-06-05",38.299999,12.85,62,36.5,156.5,190.5,68.5,45
"2017-06-06",38.5,12.85,62.25,37.5,155.5,189.5,68.5,45
"2017-06-07",38.5,12.85,61.75,37,154.5,188,71.25,44
"2017-06-08",38.200001,12.7,62,37.25,156,188,71.5,44.75
"2017-06-09",38.299999,12.65,62,37,153.5,189,69.5,44.5
"2017-06-12",38.099998,12.75,61.75,37,154.5,190,68.75,44
"2017-06-13",38.5,12.7,62,37.75,154.5,191.5,68.5,44.25
"2017-06-14",38.400002,12.8,62,37.75,155,192,69.25,44.25
"2017-06-15",38,12.85,61.75,39.25,154.5,189.5,68.75,44.5
"2017-06-16",37.900002,13.05,61.75,39.5,155.5,192,68.75,45.25
"2017-06-19",38,13,61.75,39.75,156,192,69,46.5
"2017-06-20",38.400002,13,61.75,39.25,154.5,192,67.25,46
"2017-06-21",37.700001,12.9,62.5,39.5,154,193.5,67.5,46
"2017-06-22",37.799999,12.75,62.25,40.75,154,192.5,66.5,46.5
"2017-06-23",38,12.7,61.75,40.75,154,193,66.25,46.25
"2017-06-26",37.900002,12.65,61.75,40.75,154,194,67.25,46
"2017-06-27",38,12.55,62,42,155.5,195.5,68.5,47
"2017-06-28",37.700001,12.4,62.25,41.5,155.5,198,67.5,46.75
"2017-06-29",37.5,11.95,62.75,40.25,155.5,199,69,47.25
"2017-06-30",37,12,62.75,40.25,155.5,198.5,69.25,47.25
"2017-07-03",37.299999,11.1,63.75,41,157,197,69,47.25
"2017-07-04",37.400002,10.7,63.25,40.5,155,199,69.75,46.5
"2017-07-05",37.299999,10.5,63,40.25,156.5,199,70,47.25
"2017-07-06",36.900002,10.8,62.5,39.75,153.5,198,69.5,49.75
"2017-07-07",37.400002,10.6,62,40.25,154.5,196,70,48.5
"2017-07-11",37.299999,10.4,60.5,41,155.5,199,69.5,49
"2017-07-12",37.200001,10.65,59.75,40.75,157,203,68.75,49.5
"2017-07-13",37.599998,10.55,60.5,41,157.5,203,68.5,49
"2017-07-14",37.400002,10.6,61,41.25,156,202,67.75,48.75
"2017-07-17",37.599998,10.6,61,40.75,157.5,200,67.75,47.5
"2017-07-18",38,10.55,61,41.25,154,197.5,67.25,48.25
"2017-07-19",38,11.15,61,41,153.5,198.5,68,49
"2017-07-20",37.799999,11.4,61,41,152,195.5,69,50.5
"2017-07-21",37.799999,11.15,60.75,41,151,197,69.25,51.25
"2017-07-24",37.799999,11.05,60.75,41.5,152.5,198.5,68.75,51.75
"2017-07-25",38.5,11.05,61,41.25,152,197.5,69.5,52
"2017-07-26",38.799999,10.4,61,41.25,152,198.5,69.5,52
"2017-07-27",38.799999,10.25,61,41.5,150.5,197.5,68.25,52
"2017-07-31",38.799999,9.975,60.75,42.25,147,192.5,69.5,51.5
"2017-08-01",38.599998,10.1,61,41.25,145.5,190,69,52
"2017-08-02",38.099998,10.3,61.25,41.25,145.5,190,69,52.25
"2017-08-03",38,10.2,61.25,41,145,188.5,68.75,52.5
"2017-08-04",38.099998,10.15,61.25,40.75,143,188.5,69.5,53.25
"2017-08-07",38.200001,10.05,61.5,41,141.5,189,69.75,54
"2017-08-08",38.200001,10.1,61.5,40.5,143.5,193.5,68.25,54.25
"2017-08-09",38.400002,10.5,61.25,39.5,144,193.5,68.25,53
"2017-08-10",38.200001,10.55,61,40,143,194,68.5,53.5
"2017-08-11",38.099998,10.4,61.75,39,143.5,193.5,68.5,52.5
"2017-08-15",38.400002,10.45,61.75,39.25,144,192.5,67.25,51.75
"2017-08-16",38.400002,10.75,61.5,39.75,141,191,66.75,52.75
"2017-08-17",38.5,10.55,61.25,39.25,142,190,66.25,52.75
"2017-08-18",38.900002,10.8,61,38.5,142.5,191,66,52.75
"2017-08-21",39.299999,11.25,61.25,38.75,142.5,191,67.5,51.25
"2017-08-22",39.200001,11.75,61.25,38.75,143.5,194.5,66.25,51.5
"2017-08-23",39.400002,11.55,61.25,39.25,144.5,197.5,66.75,52
"2017-08-24",39.299999,11.6,60.75,38.75,144.5,196.5,68,52.75
"2017-08-25",39.400002,11.7,60.75,38.75,144,197.5,67.25,52.25
"2017-08-28",39.400002,12,60.75,39.25,144.5,200,68.75,52.25
"2017-08-29",40,11.9,61.5,39.75,148.5,203,72,54.25
"2017-08-30",40.200001,11.95,61.75,39.75,150.5,205,71.75,54.75
"2017-08-31",39.900002,11.9,62,39.75,150.5,201,72,54.5
"2017-09-01",40,11.6,61.75,39.75,151,204,71.25,55
"2017-09-04",39.900002,11.45,61.5,39.5,149.5,204,72.5,54.25
"2017-09-05",40,11.4,61.5,39.25,148,202,72.25,54.25
"2017-09-06",39.799999,11.35,61.5,39.25,147,201,71.5,54.5
"2017-09-07",40.599998,11.4,61.5,39.25,147.5,205,72,54.75
"2017-09-08",40.599998,11.45,63,39.5,149,208,71.5,55.25
"2017-09-11",40.400002,11.65,63,39,150,213,72.25,56.75
"2017-09-12",40.599998,11.5,63.75,39,151.5,211,71.5,56.75
"2017-09-13",40.400002,11.4,64,38.5,152,211,71.5,57
"2017-09-14",41,11.55,64,38.75,153.5,218,74,57.5
"2017-09-15",41.200001,11.45,64.25,39,155.5,214,73,57.75
"2017-09-18",41.599998,11.45,65,39.25,156,214,74.5,59.25
"2017-09-19",42,11.5,65,39.75,154.5,216,75.5,61
